2025-09-23 11:23:36 | BangsaBacolBot | INFO     | [FAKE_LOG] Tunggu 736 detik...
2025-09-23 16:16:45 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:16:58 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:16:58 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:16:58 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:00 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:00 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:08 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:08 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:08 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:13 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:13 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:18 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:18 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:18 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:20 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:20 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:20 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:21 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:21 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:28 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:28 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:28 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:31 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:31 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:37 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:37 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:37 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:40 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:40 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:46 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:46 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:46 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:49 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:49 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:54 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:54 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:54 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:17:58 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:58 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:17:58 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:00 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:00 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:09 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:09 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:09 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:12 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:12 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:18 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:18 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:18 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:20 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:20 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:20 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:26 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:26 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:32 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:32 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:32 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:37 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:37 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:41 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:41 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:41 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:43 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:43 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:43 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:46 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:46 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:51 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:51 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:51 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:53 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:53 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:18:53 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:55 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:18:55 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:19:02 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:19:03 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:19:03 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:19:07 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:19:07 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:19:13 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:19:13 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:19:13 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:19:15 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:19:15 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:19:26 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:19:26 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:19:26 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:19:28 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:19:28 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:19:28 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:19:30 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:19:30 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:21:39 | BangsaBacolBot | INFO     | [FAKE_LOG] Kirim log palsu: xp - Stranger 🔰 - /listvip
2025-09-23 16:21:39 | BangsaBacolBot | INFO     | [FAKE_LOG] Tunggu 610 detik...
2025-09-23 16:31:49 | BangsaBacolBot | INFO     | [FAKE_LOG] Kirim info ringan: ⚠ <b>Ingat, ini log publik. Setiap langkahmu ada jejaknya.</b>
2025-09-23 16:31:49 | BangsaBacolBot | INFO     | [FAKE_LOG] Tunggu 775 detik...
2025-09-23 16:40:09 | BangsaBacolBot | INFO     | Periodic message loop tick!
2025-09-23 16:40:09 | BangsaBacolBot | INFO     | Periodic message: 💎 Koleksi eksklusif selalu update di /listvip — jangan sampe ketinggalan.
2025-09-23 16:42:15 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:42:15 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:42:15 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:42:19 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:42:19 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:42:19 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:44:45 | BangsaBacolBot | INFO     | [FAKE_LOG] Kirim log palsu: start - Stranger 🔰 - babyla
2025-09-23 16:44:45 | BangsaBacolBot | INFO     | [FAKE_LOG] Tunggu 61 detik...
2025-09-23 16:45:46 | BangsaBacolBot | INFO     | [FAKE_LOG] Kirim log palsu: start - Stranger 🔰 - cindysmk
2025-09-23 16:45:46 | BangsaBacolBot | INFO     | [FAKE_LOG] Tunggu 593 detik...
2025-09-23 16:47:32 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:32 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:32 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:47:35 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:47:35 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:37 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:37 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:37 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:47:40 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:40 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:40 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:47:45 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:45 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:45 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:47:50 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:47:50 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:52 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:52 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:47:52 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:55:39 | BangsaBacolBot | INFO     | [FAKE_LOG] Skip kali ini (natural)
2025-09-23 16:55:39 | BangsaBacolBot | INFO     | [FAKE_LOG] Tunggu 800 detik...
2025-09-23 16:58:30 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:58:30 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:58:30 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:58:32 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:58:32 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:58:32 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:58:32 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:58:32 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:58:32 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:58:32 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:58:32 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 16:58:32 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 16:58:32 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:09:00 | BangsaBacolBot | INFO     | [FAKE_LOG] Kirim log palsu: xp - Stranger 🔰 - /ping
2025-09-23 17:09:00 | BangsaBacolBot | INFO     | [FAKE_LOG] Tunggu 104 detik...
2025-09-23 17:10:44 | BangsaBacolBot | INFO     | [FAKE_LOG] Kirim log palsu: start - Stranger 🔰 - dindasuperindo
2025-09-23 17:10:44 | BangsaBacolBot | INFO     | [FAKE_LOG] Tunggu 135 detik...
2025-09-23 17:12:59 | BangsaBacolBot | INFO     | [FAKE_LOG] Kirim info ringan: ⚠ <b>Ingat, ini log publik. Setiap langkahmu ada jejaknya.</b>
2025-09-23 17:12:59 | BangsaBacolBot | INFO     | [FAKE_LOG] Tunggu 701 detik...
2025-09-23 17:16:54 | BangsaBacolBot | INFO     | [CALLBACK] data=list_close from=8264172367
2025-09-23 17:19:22 | BangsaBacolBot | INFO     | [CALLBACK] data=list_close from=8264172367
2025-09-23 17:19:28 | BangsaBacolBot | INFO     | [CALLBACK] data=list_close from=8264172367
2025-09-23 17:24:21 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:24:21 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:24:40 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:24:40 | BangsaBacolBot | INFO     | [FAKE_LOG] Kirim log palsu: listvip - Stranger 🔰 - /listvip
2025-09-23 17:24:40 | BangsaBacolBot | INFO     | [FAKE_LOG] Tunggu 642 detik...
2025-09-23 17:34:02 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:34:02 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:34:02 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:34:06 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:34:06 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:34:06 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:34:06 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:34:06 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:34:06 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:34:06 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:34:06 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:35:23 | BangsaBacolBot | INFO     | [FAKE_LOG] Kirim log palsu: xp - Stellar 🥈 - /lapor
2025-09-23 17:35:23 | BangsaBacolBot | INFO     | [FAKE_LOG] Tunggu 648 detik...
2025-09-23 17:37:56 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:37:56 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:37:56 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:37:58 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:37:58 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:37:58 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:00 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:00 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:00 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:02 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:02 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:02 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:05 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:05 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:05 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:06 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:07 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:07 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:08 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:08 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:08 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:10 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:10 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:10 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:12 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:12 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:12 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:13 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:13 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:13 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:14 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:14 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:14 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:15 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:15 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:15 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:17 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:17 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:17 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:18 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:18 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:18 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:19 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:19 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:19 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:19 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:19 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:19 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:21 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:21 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:21 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:22 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:22 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:22 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:26 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:26 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:26 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:29 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:29 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:29 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:31 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:31 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:31 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:33 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:33 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
2025-09-23 17:38:33 | BangsaBacolBot | INFO     | [VIP_COLLECTIONS] Loaded 83 file-based koleksi from vip_collections.json
2025-09-23 17:38:35 | BangsaBacolBot | INFO     | [VIP] Loaded 188 koleksi dari vip_links.json
